channel_key,device_name,logical_name,online_channel_num,center_frequency,record_count,time_start,time_end,power_mean,power_median,power_min,power_max,power_std,power_range,power_last,power_drift_status,low_power_status,power_status,drift_risk_score,low_power_risk_score,power_risk_score,recommended_check
6|/TO_EAST_OCM|4|191800,6,/TO_EAST_OCM,4,191800,344,2000-01-01 00:00:00,2000-01-15 07:00:00,7.008770637947674,8.769136278,4.111462976,9.527586618,2.021882331082823,5.4161236420000005,4.880868733,Warning,Normal,Warning,97.55192878338279,33.30860534124629,97.55,"OCH power is outside normal distribution. Check channel equalization, amplifier tilt and wavelength-specific power drift."
2|/D1/OA-W/EGR_OCM|11|191800,2,/D1/OA-W/EGR_OCM,11,191800,344,2000-01-01 00:00:00,2000-01-15 07:00:00,5.396802325581396,7.0,2.5,7.9,2.1097071788843085,5.4,2.8,Warning,Normal,Warning,97.47774480712165,79.67359050445104,97.48,"OCH power is outside normal distribution. Check channel equalization, amplifier tilt and wavelength-specific power drift."
38|/TO_EAST_OCM|11|196100,38,/TO_EAST_OCM,11,196100,163,2000-01-08 13:00:00,2000-01-15 07:00:00,0.682883435582822,0.71,0.12,1.17,0.2119157878584781,1.0499999999999998,0.72,Normal,Warning,Warning,76.8545994065282,97.47774480712165,97.48,"OCH power is outside normal distribution. Check channel equalization, amplifier tilt and wavelength-specific power drift."
15|/TO_EAST_OCM|4|191500,15,/TO_EAST_OCM,4,191500,344,2000-01-01 00:00:00,2000-01-15 07:00:00,6.505307967680232,8.6040394125,3.682758236,9.073022641,2.3987880368731833,5.390264405,3.995002697,Warning,Normal,Warning,97.40356083086054,46.36498516320475,97.4,"OCH power is outside normal distribution. Check channel equalization, amplifier tilt and wavelength-specific power drift."
28|/TO_WEST_OCM|11|196100,28,/TO_WEST_OCM,11,196100,163,2000-01-08 13:00:00,2000-01-15 07:00:00,0.7228220858895705,0.76,0.2,1.28,0.2541471072072137,1.08,0.91,Normal,Warning,Warning,77.70771513353115,97.40356083086054,97.4,"OCH power is outside normal distribution. Check channel equalization, amplifier tilt and wavelength-specific power drift."
17|/TO_EAST_OCM|4|191500,17,/TO_EAST_OCM,4,191500,344,2000-01-01 00:00:00,2000-01-15 07:00:00,6.172357719485465,8.222427740499999,3.257935285,8.618020048,2.352746538676697,5.360084763,3.42722174,Warning,Normal,Warning,97.3293768545994,60.905044510385764,97.33,"OCH power is outside normal distribution. Check channel equalization, amplifier tilt and wavelength-specific power drift."
43|/TO_WEST_OCM|11|192600,43,/TO_WEST_OCM,11,192600,163,2000-01-08 13:00:00,2000-01-15 07:00:00,2.0504623202699386,2.072150081,0.262196214,2.398394861,0.21194446392571514,2.136198647,1.961221672,Normal,Warning,Warning,89.68842729970326,97.3293768545994,97.33,"OCH power is outside normal distribution. Check channel equalization, amplifier tilt and wavelength-specific power drift."
16|/TO_EAST_OCM|4|191500,16,/TO_EAST_OCM,4,191500,344,2000-01-01 00:00:00,2000-01-15 07:00:00,6.971963426197674,9.039390617,4.177264108,9.529968219,2.349905922896717,5.352704111,4.543489518,Warning,Normal,Warning,97.25519287833828,31.008902077151333,97.26,"OCH power is outside normal distribution. Check channel equalization, amplifier tilt and wavelength-specific power drift."
36|/TO_WEST_OCM|11|196100,36,/TO_WEST_OCM,11,196100,163,2000-01-08 13:00:00,2000-01-15 07:00:00,0.46932515337423314,0.47,0.27,0.68,0.08122616523607284,0.41000000000000003,0.49,Normal,Warning,Warning,47.8486646884273,97.25519287833828,97.26,"OCH power is outside normal distribution. Check channel equalization, amplifier tilt and wavelength-specific power drift."
6|/TO_EAST_OCM|4|191400,6,/TO_EAST_OCM,4,191400,344,2000-01-01 00:00:00,2000-01-15 07:00:00,6.841310595197674,8.611471253000001,3.977586618,9.330249479,2.015460323529566,5.352662861000001,4.709945807,Warning,Normal,Warning,97.18100890207715,37.31454005934718,97.18,"OCH power is outside normal distribution. Check channel equalization, amplifier tilt and wavelength-specific power drift."
27|/TO_WEST_OCM|11|196100,27,/TO_WEST_OCM,11,196100,163,2000-01-08 13:00:00,2000-01-15 07:00:00,0.9057055214723926,0.93,0.39,1.47,0.24310737688873224,1.08,1.08,Normal,Warning,Warning,77.70771513353115,97.1439169139466,97.14,"OCH power is outside normal distribution. Check channel equalization, amplifier tilt and wavelength-specific power drift."
45|/TO_EAST_OCM|11|196100,45,/TO_EAST_OCM,11,196100,163,2000-01-08 13:00:00,2000-01-15 07:00:00,0.6085889570552148,0.63,0.39,0.85,0.08656601919789161,0.45999999999999996,0.59,Normal,Warning,Warning,52.040059347181014,97.1439169139466,97.14,"OCH power is outside normal distribution. Check channel equalization, amplifier tilt and wavelength-specific power drift."
4|/TO_EAST_OCM|4|191800,4,/TO_EAST_OCM,4,191800,344,2000-01-01 00:00:00,2000-01-15 07:00:00,7.276446325906977,9.016206629,4.435404528,9.78417926,2.004657151774545,5.348774732,5.160907675,Warning,Normal,Warning,97.10682492581603,21.513353115727007,97.11,"OCH power is outside normal distribution. Check channel equalization, amplifier tilt and wavelength-specific power drift."
2|/D1/OA-W/EGR_OCM|11|191600,2,/D1/OA-W/EGR_OCM,11,191600,344,2000-01-01 00:00:00,2000-01-15 07:00:00,4.55203488372093,6.1,1.7,7.0,1.9798684878295036,5.3,1.9,Warning,Warning,Warning,97.03264094955489,91.28338278931751,97.03,"OCH power is outside normal distribution. Check channel equalization, amplifier tilt and wavelength-specific power drift."
37|/TO_WEST_OCM|11|196100,37,/TO_WEST_OCM,11,196100,163,2000-01-08 13:00:00,2000-01-15 07:00:00,0.5751533742331288,0.56,0.4,0.83,0.0844835861640406,0.42999999999999994,0.56,Normal,Warning,Warning,49.62908011869436,97.03264094955489,97.03,"OCH power is outside normal distribution. Check channel equalization, amplifier tilt and wavelength-specific power drift."
12|/TO_EAST_OCM|4|191600,12,/TO_EAST_OCM,4,191600,344,2000-01-01 00:00:00,2000-01-15 07:00:00,7.156720168148256,8.9172688345,4.259690535,9.541595913,2.0710984109735517,5.281905378,5.03266565,Warning,Normal,Warning,96.95845697329378,27.893175074183972,96.96,"OCH power is outside normal distribution. Check channel equalization, amplifier tilt and wavelength-specific power drift."
31|/TO_WEST_OCM|11|196100,31,/TO_WEST_OCM,11,196100,163,2000-01-08 13:00:00,2000-01-15 07:00:00,0.7815950920245399,0.76,0.42,1.19,0.18221858526305493,0.77,0.97,Normal,Warning,Warning,68.026706231454,96.95845697329378,96.96,"OCH power is outside normal distribution. Check channel equalization, amplifier tilt and wavelength-specific power drift."
10|/D1/OA-W/IGR_OCM|4|191800,10,/D1/OA-W/IGR_OCM,4,191800,344,2000-01-01 00:00:00,2000-01-15 07:00:00,5.563517441860465,7.2,2.74,8.02,1.9434814752378957,5.279999999999999,3.52,Warning,Normal,Warning,96.88427299703264,75.66765578635015,96.88,"OCH power is outside normal distribution. Check channel equalization, amplifier tilt and wavelength-specific power drift."
42|/TO_EAST_OCM|11|196100,42,/TO_EAST_OCM,11,196100,163,2000-01-08 13:00:00,2000-01-15 07:00:00,0.5523926380368098,0.55,0.45,0.69,0.043925222033043,0.23999999999999994,0.54,Normal,Warning,Warning,24.554896142433236,96.88427299703264,96.88,"OCH power is outside normal distribution. Check channel equalization, amplifier tilt and wavelength-specific power drift."
30|/TO_WEST_OCM|11|196100,30,/TO_WEST_OCM,11,196100,163,2000-01-08 13:00:00,2000-01-15 07:00:00,0.9628220858895705,0.96,0.47,1.49,0.21080828925316125,1.02,1.21,Normal,Warning,Warning,76.22403560830861,96.81008902077151,96.81,"OCH power is outside normal distribution. Check channel equalization, amplifier tilt and wavelength-specific power drift."
7|/TO_EAST_OCM|4|191600,7,/TO_EAST_OCM,4,191600,344,2000-01-01 00:00:00,2000-01-15 07:00:00,6.583197674418605,8.28,3.71,8.97,1.9695984425640798,5.260000000000001,4.59,Warning,Normal,Warning,96.81008902077151,45.99406528189911,96.81,"OCH power is outside normal distribution. Check channel equalization, amplifier tilt and wavelength-specific power drift."
